payment_id,merchant_id,payment_type,status,created_at,payment_time,amount,currency,channel,payment_method_type,card_number,card_cvv,card_exp_month,card_exp_year,customer_name,customer_email,customer_phone,billing_address,ip_address,device_id,export_batch_id
trx_2723b1xp4t3baa1pib,ldg_du46aq,transaction_in,successful,2025-04-27T18:11:42.400375Z,2025-04-27T17:28:42.400375Z,970.57,EUR,link,wallet,**** **** **** 1980,172,6,2035,Mason Palmer,jamie.hayes.409@example.test,+39971698942,"193 Baker Street, Madrid",242.152.107.163,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_vhtilp7m36a6roccz1,ldg_7mkswd,transaction_out,pending,2025-10-07T02:35:26.949757Z,2025-10-07T03:08:26.949757Z,2248.44,USD,online,wallet,**** **** **** 8732,107,4,2035,Dakota Quincy,dakota.harper.098@example.test,+33401531284,"198 Unter den Linden, Hamburg",148.224.220.195,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_sl135t4jw167yjxo7o,ldg_kju8ju,transfer_out,failed,2025-10-16T00:16:24.776117Z,2025-10-16T01:44:24.776117Z,1364.16,EUR,online,['bank_transfer'],**** **** **** 3193,578,1,2030,Casey Hayden,morgan.miller.101@example.test,+353010927734,"108 Calle Mayor, London",212.144.102.117,dev_54539jthpfv5,exp_md5v3ns4bd
trx_2aqv3gkvys7iqdssdz,vnd_1qwb,transaction_out,successful,2025-08-19T23:59:20.348152Z,2025-08-20T01:32:20.348152Z,1717.9,EUR,api,card,**** **** **** 3578,433,11,2027,Casey Bennett,parker.miller.231@example.test,+351283935615,"74 Calle Mayor, Berlin",205.207.98.120,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_45by2vvc4kvz2cgjat,ldg_v1tqwt,transaction_out,successful,2025-10-28T15:48:49.130897Z,2025-10-28T15:53:49.130897Z,2025.16,EUR,pos,card,**** **** **** 1266,992,10,2026,Avery Dawson,rowan.rowe.030@example.test,+33622165314,"103 Via Roma, Paris",142.62.218.80,dev_4miy1lyhijsa,exp_md5v3ns4bd
trx_5n3j4yr4uf68yu3gak,vnd_w1t3,transaction_out,successful,2025-12-03T08:58:14.801728Z,2025-12-03T10:40:14.801728Z,2362.13,EUR,pos,wallet,**** **** **** 5217,569,10,2030,Jamie Jordan,parker.harper.900@example.test,+44320057775,"159 Baker Street, Rome",33.159.42.80,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_1h1sk3in4ghk6hl8yp,ldg_x90qoi,transaction_out,refunded,2025-07-31T11:30:11.846954Z,2025-07-31T13:05:11.846954Z,1749.02,EUR,link,wallet,**** **** **** 6041,500,2,2029,Quinn Reed,harper.palmer.227@example.test,+33044417360,"40 Avenida da Liberdade, Lisbon",106.243.13.10,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_edpse6qxa59dw4x2bt,vnd_1qwb,transaction_in,successful,2025-07-21T15:41:42.242650Z,2025-07-21T17:28:42.242650Z,728.63,EUR,link,wallet,**** **** **** 6861,448,2,2028,Quinn Reed,morgan.bennett.961@example.test,+34213336715,"41 Unter den Linden, London",130.246.54.225,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_1a9b35jwvihbsrm6b4,ldg_ohvkc3,transfer_in,failed,2025-10-09T21:59:07.617432Z,2025-10-09T23:13:07.617432Z,2209.93,USD,pos,['bank_transfer'],**** **** **** 9732,810,7,2030,Quinn Reed,casey.reed.024@example.test,+351726322540,"21 Baker Street, Porto",237.6.35.195,dev_cyzrqh1wuiqs,exp_md5v3ns4bd
trx_9l1lbi7s754ukuiuau,ldg_x90qoi,transaction_out,successful,2025-07-15T07:42:50.486180Z,2025-07-15T09:29:50.486180Z,339.18,GBP,online,wallet,**** **** **** 9397,801,3,2026,Avery Blake,jamie.ellis.787@example.test,+49179382280,"149 Unter den Linden, Lisbon",233.223.46.5,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_6pi156pib2tqyktsis,vnd_h6dq,transfer_in,pending,2025-07-13T13:22:01.329058Z,2025-07-13T14:44:01.329058Z,1596.27,EUR,online,['bank_transfer'],**** **** **** 2974,194,12,2034,Rowan Bennett,riley.rowe.384@example.test,+351044922127,"136 Via Roma, Amsterdam",238.251.156.156,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_d2h82uv8q5ccmw1t0v,ldg_du46aq,transfer_out,pending,2025-08-04T19:19:48.998634Z,2025-08-04T21:04:48.998634Z,52.53,EUR,api,['bank_transfer'],**** **** **** 9329,959,3,2026,Quinn Carter,avery.rowe.793@example.test,+34076552964,"67 Avenida da Liberdade, Berlin",204.99.104.41,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_7ui0pjt3ok4r92huh8,ldg_ur9fx3,transaction_in,refunded,2025-07-18T07:44:04.218418Z,2025-07-18T09:31:04.218418Z,1227.59,EUR,online,wallet,**** **** **** 5686,588,11,2027,Riley Brooks,emerson.palmer.943@example.test,+44639746769,"61 Via Roma, Berlin",131.48.196.75,dev_u2a39cd7jopc,exp_md5v3ns4bd
trx_ntaymzxf4f3htjoccg,ldg_7mkswd,transfer_in,pending,2025-10-08T00:48:28.850067Z,2025-10-08T02:07:28.850067Z,2057.93,EUR,pos,['bank_transfer'],**** **** **** 9726,350,12,2030,Mason Keller,reese.jordan.297@example.test,+49263141960,"45 Avenida da Liberdade, Paris",225.141.209.188,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_gv5wgtujd835y831eu,ldg_v1tqwt,transaction_in,failed,2025-10-27T22:04:46.600346Z,2025-10-27T23:57:46.600346Z,683.96,EUR,online,card,**** **** **** 7164,027,12,2034,Dakota Sutton,mason.bennett.342@example.test,+34322558950,"199 Avenida da Liberdade, Porto",171.21.210.18,dev_4miy1lyhijsa,exp_md5v3ns4bd
trx_3umfukz8sxrpdq42b1,vnd_w1t3,transfer_in,successful,2025-09-16T16:05:43.690084Z,2025-09-16T16:37:43.690084Z,893.35,GBP,api,['bank_transfer'],**** **** **** 3287,933,4,2033,Dakota Foster,avery.shaw.828@example.test,+353477984762,"31 Baker Street, Amsterdam",229.161.105.156,dev_vh4isy18so0z,exp_md5v3ns4bd
trx_lwkeym628ksaic5djj,vnd_fpfp,transfer_in,successful,2025-05-02T00:03:14.698370Z,2025-05-02T02:01:14.698370Z,1817.22,EUR,link,['bank_transfer'],**** **** **** 8368,916,10,2028,Sawyer Brooks,mason.brooks.774@example.test,+353877860326,"159 Via Roma, Berlin",171.233.230.238,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_12oskmzajsnc0ajiq3,ldg_v1tqwt,transaction_out,refunded,2025-10-14T13:25:19.814419Z,2025-10-14T14:23:19.814419Z,1310.49,EUR,invoice,wallet,**** **** **** 8564,246,4,2035,Casey Sutton,rowan.hayes.868@example.test,+34592758491,"72 Calle Mayor, Porto",36.149.80.157,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_liapsg8gss71cyy59s,vnd_w1t3,transfer_out,successful,2025-06-11T16:43:03.597402Z,2025-06-11T18:12:03.597402Z,1329.15,EUR,api,['bank_transfer'],**** **** **** 0944,153,6,2033,Dakota Quincy,rowan.quincy.019@example.test,+34852901938,"194 Unter den Linden, Amsterdam",80.149.103.174,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ii35ciw4hxw4razsca,ldg_v1tqwt,transfer_in,successful,2025-06-12T20:03:20.510009Z,2025-06-12T20:16:20.510009Z,1821.54,GBP,api,['bank_transfer'],**** **** **** 4692,218,9,2032,Quinn Dawson,sawyer.quincy.782@example.test,+353753726213,"74 Avenida da Liberdade, Porto",222.23.86.245,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_d19b0vami6zzt6bqjz,ldg_ohvkc3,transaction_in,successful,2025-06-09T16:52:11.074270Z,2025-06-09T17:41:11.074270Z,1489.69,GBP,pos,card,**** **** **** 6377,742,4,2027,Parker Hayden,mason.carter.921@example.test,+44493103158,"181 Via Roma, Amsterdam",82.147.86.28,dev_opapzcmojsup,exp_md5v3ns4bd
trx_47d0xdscss88nr3pvd,vnd_w1t3,transaction_in,successful,2025-08-09T14:19:43.825668Z,2025-08-09T16:14:43.825668Z,1170.27,EUR,online,wallet,**** **** **** 1440,040,4,2026,Harper Dawson,riley.rowe.373@example.test,+34527053118,"102 Calle Mayor, Berlin",15.246.249.188,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_kz7x45xrwjnl0g63hv,ldg_l7i3by,transfer_out,failed,2025-12-08T23:11:26.406536Z,2025-12-08T23:32:26.406536Z,1925.34,EUR,online,['bank_transfer'],**** **** **** 1119,312,6,2026,Riley Shaw,bailey.hayes.833@example.test,+33403055329,"181 Calle Mayor, Madrid",215.59.240.69,dev_h8k5ayadxbuc,exp_md5v3ns4bd
trx_v7sbewnewli4l6op57,ldg_7mkswd,transaction_out,successful,2025-07-26T15:45:04.435911Z,2025-07-26T17:43:04.435911Z,40.93,EUR,link,wallet,**** **** **** 4067,303,1,2034,Dakota Keller,parker.miller.229@example.test,+31511636546,"112 Avenida da Liberdade, Paris",211.37.165.90,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_p5jllk6e6pj3wyzt83,vnd_b5qo,transfer_out,successful,2025-06-20T04:29:38.785067Z,2025-06-20T05:18:38.785067Z,1087.25,EUR,invoice,['bank_transfer'],**** **** **** 3366,549,2,2030,Reese Brooks,rowan.quincy.371@example.test,+351213897562,"124 Rue de Rivoli, Porto",69.146.129.77,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_xeyo8llbxx993juara,vnd_4buk,transfer_in,successful,2025-06-09T22:01:31.450443Z,2025-06-09T23:35:31.450443Z,1184.29,EUR,link,['bank_transfer'],**** **** **** 5304,535,8,2026,Emerson Blake,cameron.jordan.264@example.test,+34618329569,"88 Avenida da Liberdade, Lisbon",47.174.182.249,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_c8r4k9iolh8ydn229m,vnd_h6dq,transaction_out,successful,2025-09-15T06:36:23.274489Z,2025-09-15T07:41:23.274489Z,143.09,USD,invoice,wallet,**** **** **** 8522,101,9,2035,Cameron Carter,avery.keller.298@example.test,+31211206122,"42 Avenida da Liberdade, Dublin",123.188.41.251,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_d33oeor47v9axzo8gp,ldg_ohvkc3,transfer_in,failed,2025-09-06T10:56:02.133129Z,2025-09-06T12:40:02.133129Z,875.59,GBP,pos,['bank_transfer'],**** **** **** 3613,312,3,2031,Jordan Quincy,bailey.perry.295@example.test,+49226862055,"24 Unter den Linden, Lisbon",145.64.232.229,dev_opapzcmojsup,exp_md5v3ns4bd
trx_w40d8lhuu8w3vfee1m,vnd_4buk,transaction_out,failed,2025-09-19T18:45:04.798157Z,2025-09-19T19:56:04.798157Z,624.79,EUR,online,wallet,**** **** **** 2084,152,1,2033,Reese Hayes,logan.foster.086@example.test,+33008781160,"65 Via Roma, Amsterdam",177.250.248.191,dev_vh4isy18so0z,exp_md5v3ns4bd
trx_35v2kh6qoi4u3rc86f,vnd_4buk,transaction_out,pending,2025-11-10T09:48:10.894612Z,2025-11-10T10:51:10.894612Z,1910.38,USD,api,wallet,**** **** **** 6727,974,5,2032,Dakota Quincy,mason.brooks.359@example.test,+39545017486,"103 Rue de Rivoli, Amsterdam",90.208.73.209,dev_krqm5x22201ig,exp_md5v3ns4bd
trx_xmhcy7siah9bxxf1ta,vnd_fpfp,transfer_in,refunded,2025-04-12T08:38:01.088102Z,2025-04-12T09:12:01.088102Z,809.17,EUR,link,['bank_transfer'],**** **** **** 7134,749,9,2032,Jordan Perry,riley.brooks.810@example.test,+44944078400,"59 Rue de Rivoli, Dublin",232.207.84.128,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ek6yem1xuxs7e7rtz9,vnd_1qwb,transaction_in,failed,2025-06-25T13:08:25.743370Z,2025-06-25T14:16:25.743370Z,1795.37,GBP,pos,card,**** **** **** 4289,024,9,2032,Bailey Perry,mason.harper.800@example.test,+49619072959,"152 Unter den Linden, Rome",166.194.66.54,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_g76w7mse18lef0zc55,ldg_v1tqwt,transfer_in,pending,2025-08-18T12:44:51.593210Z,2025-08-18T13:56:51.593210Z,1951.09,GBP,invoice,['bank_transfer'],**** **** **** 6225,095,3,2031,Jamie Bennett,jamie.foster.748@example.test,+34116255287,"123 Via Roma, Amsterdam",51.119.197.235,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_ayf6qxv1a4t22jafme,vnd_w1t3,transaction_out,refunded,2025-07-27T18:08:31.636958Z,2025-07-27T20:06:31.636958Z,43.81,EUR,pos,card,**** **** **** 2077,335,1,2036,Bailey Harper,riley.brooks.536@example.test,+49125216335,"151 Unter den Linden, Dublin",232.96.208.130,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_5qbfrugawj5mzh1o9w,vnd_b5qo,transaction_in,successful,2025-06-18T11:03:33.755195Z,2025-06-18T11:19:33.755195Z,1397.46,USD,api,card,**** **** **** 9302,479,10,2029,Jordan Palmer,sawyer.harper.061@example.test,+353104351372,"155 Baker Street, Dublin",253.95.175.104,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_9ywnpqm8n4dax9sigq,vnd_1qwb,transaction_out,failed,2025-06-16T08:35:24.864125Z,2025-06-16T10:19:24.864125Z,1678.4,GBP,online,card,**** **** **** 3609,188,9,2027,Logan Bennett,morgan.bennett.207@example.test,+353480000013,"87 Avenida da Liberdade, Paris",224.58.116.162,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_gfwknif6pml6gj5sb0,ldg_ohvkc3,transfer_out,successful,2025-12-03T17:20:41.860183Z,2025-12-03T18:15:41.860183Z,1139.1,EUR,online,['bank_transfer'],**** **** **** 1981,482,7,2032,Reese Hayes,rowan.shaw.468@example.test,+34435383732,"65 Via Roma, Madrid",46.57.124.30,dev_skx7763g8yh3l,exp_md5v3ns4bd
trx_t87wloi2up2crm74s0,vnd_92ts,transaction_out,pending,2026-01-06T11:05:47.387285Z,2026-01-06T11:36:47.387285Z,508.08,GBP,online,card,**** **** **** 4991,670,2,2029,Jamie Jordan,reese.carter.339@example.test,+39763816731,"197 Baker Street, Berlin",186.25.254.212,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_ol63t0yc7d78git9ul,ldg_7mkswd,transfer_in,refunded,2025-12-07T14:43:46.475051Z,2025-12-07T15:22:46.475051Z,897.76,EUR,link,['bank_transfer'],**** **** **** 4734,974,5,2030,Jordan Palmer,morgan.blake.542@example.test,+44073786831,"45 Unter den Linden, Hamburg",20.162.193.197,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_5jhmk7xdp52kc5ip9a,ldg_kju8ju,transfer_out,failed,2025-03-28T11:25:28.457749Z,2025-03-28T12:53:28.457749Z,1826.3,EUR,invoice,['bank_transfer'],**** **** **** 6670,091,11,2033,Casey Bennett,mason.blake.252@example.test,+34566661057,"107 Baker Street, Paris",20.157.81.212,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_596vby3gzpz216vlnt,ldg_ohvkc3,transfer_out,pending,2025-05-13T04:41:35.988602Z,2025-05-13T06:02:35.988602Z,864.04,EUR,link,['bank_transfer'],**** **** **** 4823,489,6,2026,Skyler Keller,emerson.dawson.754@example.test,+39560118455,"96 Unter den Linden, Paris",72.217.84.29,dev_opapzcmojsup,exp_md5v3ns4bd
trx_vxnzx6nya99iefy17n,vnd_b5qo,transaction_in,refunded,2025-06-01T18:59:42.237209Z,2025-06-01T19:12:42.237209Z,1254.11,EUR,api,wallet,**** **** **** 7475,469,12,2028,Reese Palmer,jamie.blake.682@example.test,+39650742096,"118 Unter den Linden, Berlin",167.133.220.203,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_e797dbdmo3fvkiqr9i,ldg_du46aq,transfer_out,failed,2025-08-19T00:51:17.338957Z,2025-08-19T01:17:17.338957Z,1140.04,EUR,online,['bank_transfer'],**** **** **** 6233,367,9,2033,Quinn Shaw,dakota.hayes.872@example.test,+49010367642,"89 Avenida da Liberdade, London",171.185.52.138,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_6zcn72adng6ez7w3rg,ldg_v1tqwt,transaction_out,refunded,2025-09-26T19:39:26.103675Z,2025-09-26T21:26:26.103675Z,1339.38,EUR,online,card,**** **** **** 3408,453,5,2030,Bailey Perry,jordan.shaw.405@example.test,+353264235748,"176 Baker Street, Dublin",39.172.191.40,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_k5deh5isj9sexao2c8,vnd_h6dq,transfer_in,refunded,2025-06-13T02:34:44.114644Z,2025-06-13T03:52:44.114644Z,2069.35,EUR,link,['bank_transfer'],**** **** **** 2231,988,8,2029,Casey Bennett,sawyer.keller.649@example.test,+31045109539,"84 Avenida da Liberdade, London",130.16.210.91,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_nkg0hnt8lxfurc1ve2,vnd_b5qo,transfer_out,pending,2025-05-03T18:21:31.062698Z,2025-05-03T18:42:31.062698Z,192.88,EUR,pos,['bank_transfer'],**** **** **** 7208,313,10,2036,Harper Dawson,casey.sutton.220@example.test,+33267359449,"87 Unter den Linden, Dublin",111.151.174.235,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_3kql105qdnl0ik5s62,vnd_1qwb,transaction_out,successful,2025-07-19T03:23:54.406349Z,2025-07-19T04:13:54.406349Z,444.75,EUR,invoice,card,**** **** **** 0279,919,7,2027,Jordan Reed,jordan.brooks.859@example.test,+31036078253,"193 Calle Mayor, Lisbon",38.47.84.134,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_vnvq55f2q6kqf2v3o9,vnd_h6dq,transfer_out,refunded,2025-11-21T08:08:40.633515Z,2025-11-21T10:00:40.633515Z,1699.51,EUR,online,['bank_transfer'],**** **** **** 5365,603,7,2035,Jamie Bennett,harper.hayden.376@example.test,+353435797907,"20 Baker Street, Berlin",133.3.99.82,dev_pmnwq4sr4bnpd,exp_md5v3ns4bd
trx_vnvq55f2q6kqf2v3o9,vnd_h6dq,transfer_out,refunded,2025-11-21T11:27:40.633515Z,2025-11-21T10:00:40.633515Z,1699.51,EUR,link,['bank_transfer'],**** **** **** 5365,603,7,2035,Jamie Bennett,harper.hayden.376@example.test,+353435797907,"20 Baker Street, Berlin",133.3.99.82,dev_pmnwq4sr4bnpd,exp_md5v3ns4bd
trx_53pin89bw0bxj3qi1y,vnd_4buk,transaction_in,successful,2025-04-22T21:03:24.700618Z,2025-04-22T21:55:24.700618Z,2402.02,EUR,api,wallet,**** **** **** 6955,698,8,2029,Riley Miller,parker.foster.053@example.test,+34033626445,"119 Via Roma, Paris",35.231.25.172,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_m57j7kz3d17zauneon,vnd_prqb,transaction_out,pending,2025-12-14T20:27:54.500658Z,2025-12-14T20:44:54.500658Z,2191.11,GBP,api,wallet,**** **** **** 3262,014,10,2028,Skyler Keller,bailey.bennett.466@example.test,+44292346523,"76 Avenida da Liberdade, Dublin",240.14.233.2,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_axto45i16kq49byiaq,ldg_v1tqwt,transfer_out,successful,2025-11-19T12:02:16.241444Z,2025-11-19T13:40:16.241444Z,351.26,EUR,pos,['bank_transfer'],**** **** **** 1340,560,3,2029,Casey Hayden,harper.palmer.476@example.test,+39971561477,"90 Calle Mayor, Berlin",111.184.176.128,dev_5op7qyxy05gj,exp_md5v3ns4bd
trx_66qhibpnxudipyeesw,ldg_du46aq,transaction_out,successful,2025-10-04T04:25:37.835222Z,2025-10-04T06:18:37.835222Z,1113.06,GBP,api,card,**** **** **** 5146,785,1,2027,Riley Perry,mason.miller.095@example.test,+31278255095,"185 Rue de Rivoli, Berlin",75.115.225.12,dev_x7nka3x1ects,exp_md5v3ns4bd
trx_f6gphgio7aiw1oqik9,vnd_fpfp,transaction_out,refunded,2025-12-06T10:04:55.136405Z,2025-12-06T11:05:55.136405Z,2407.88,GBP,pos,wallet,**** **** **** 7412,619,11,2031,Logan Bennett,cameron.ellis.109@example.test,+44443852172,"40 Calle Mayor, Berlin",210.201.241.208,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_d51gjsl3uzmw5lvqw1,ldg_ur9fx3,transaction_out,successful,2025-08-24T00:48:08.491539Z,2025-08-24T02:25:08.491539Z,2036.92,USD,api,card,**** **** **** 3501,081,10,2035,Mason Reed,jamie.hayden.468@example.test,+351560339092,"83 Unter den Linden, Dublin",238.28.182.250,dev_u2a39cd7jopc,exp_md5v3ns4bd
trx_9i5bvriwo3n5djz2s4,vnd_4buk,transaction_in,refunded,2025-09-01T00:51:04.221767Z,2025-09-01T01:54:04.221767Z,1382.66,EUR,invoice,card,**** **** **** 4589,678,3,2035,Jamie Dawson,harper.jordan.848@example.test,+353268571428,"109 Rue de Rivoli, Dublin",97.188.96.81,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_yxa2me838ljw6f8180,ldg_v1tqwt,transfer_in,failed,2025-08-27T16:34:53.095992Z,2025-08-27T18:04:53.095992Z,2093.24,USD,pos,['bank_transfer'],**** **** **** 6748,898,11,2036,Logan Shaw,harper.carter.361@example.test,+34945393127,"120 Unter den Linden, Berlin",213.80.50.39,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_h7zfq977egjlfknl1u,vnd_fpfp,transfer_in,successful,2025-10-02T00:09:38.659064Z,2025-10-02T00:52:38.659064Z,2412.58,EUR,online,['bank_transfer'],**** **** **** 8017,503,2,2034,Reese Brooks,logan.keller.131@example.test,+49102192220,"105 Calle Mayor, London",144.185.33.248,dev_vh4isy18so0z,exp_md5v3ns4bd
trx_smfpu2m5ixblj58dhy,vnd_4buk,transaction_out,successful,2025-05-20T17:56:11.151677Z,2025-05-20T18:57:11.151677Z,2430.89,EUR,link,card,**** **** **** 8247,927,10,2027,Bailey Ellis,emerson.jordan.877@example.test,+49583509898,"8 Avenida da Liberdade, Berlin",127.239.186.35,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ege6aymo3z4karkyrb,vnd_b5qo,transfer_out,successful,2025-06-30T11:57:06.009669Z,2025-06-30T12:39:06.009669Z,1723.67,USD,api,['bank_transfer'],**** **** **** 7921,974,7,2031,Rowan Bennett,sawyer.blake.988@example.test,+44340165066,"142 Calle Mayor, Madrid",58.115.75.148,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_9yjqfhn0ydkv11tmio,ldg_7mkswd,transaction_in,successful,2025-12-12T22:08:04.920564Z,2025-12-12T22:45:04.920564Z,2090.57,EUR,invoice,wallet,**** **** **** 0547,993,9,2027,Casey Palmer,quinn.palmer.659@example.test,+34112115658,"22 Via Roma, Lisbon",87.171.229.192,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_44lifdpjdnuug1w8ws,ldg_l7i3by,transfer_in,failed,2025-06-21T20:33:24.617390Z,2025-06-21T21:05:24.617390Z,259.52,EUR,invoice,['bank_transfer'],**** **** **** 5327,110,3,2031,Riley Rowe,jordan.foster.782@example.test,+353897197206,"136 Via Roma, Lisbon",122.5.78.200,dev_5cjvbdethvmn,exp_md5v3ns4bd
trx_ltu31ih1np1l4rr4qa,ldg_ohvkc3,transfer_in,successful,2025-03-13T08:09:51.872289Z,2025-03-13T09:25:51.872289Z,2265.1,EUR,api,['bank_transfer'],**** **** **** 2394,480,9,2033,Jordan Palmer,rowan.brooks.828@example.test,+33922041496,"191 Avenida da Liberdade, Paris",240.228.117.3,dev_opapzcmojsup,exp_md5v3ns4bd
trx_lsvveks9hszypn20vi,vnd_fpfp,transfer_out,failed,2025-04-19T14:41:14.995395Z,2025-04-19T15:16:14.995395Z,2478.22,USD,api,['bank_transfer'],**** **** **** 3944,382,11,2029,Reese Brooks,bailey.palmer.484@example.test,+44736871407,"121 Rue de Rivoli, Porto",41.32.148.237,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_v5jtlx1453s9o2c3yj,vnd_5goi,transfer_out,successful,2025-12-04T15:13:40.776439Z,2025-12-04T17:11:40.776439Z,2024.42,EUR,online,['bank_transfer'],**** **** **** 8645,386,7,2029,Logan Bennett,cameron.shaw.506@example.test,+353208054344,"188 Via Roma, Madrid",239.69.228.198,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_y647zs8qdz0iyheucn,vnd_4buk,transfer_out,successful,2025-12-16T03:44:19.744496Z,2025-12-16T05:38:19.744496Z,886.06,EUR,pos,['bank_transfer'],**** **** **** 4123,448,5,2035,Sawyer Brooks,morgan.keller.570@example.test,+39242237149,"129 Avenida da Liberdade, Paris",168.240.83.125,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_6n0yrj23gewl3ggr32,ldg_ohvkc3,transaction_out,failed,2025-06-28T08:27:08.431089Z,2025-06-28T09:56:08.431089Z,1314.79,USD,api,wallet,**** **** **** 2991,310,11,2026,Jordan Palmer,harper.foster.845@example.test,+44810771122,"108 Unter den Linden, Paris",114.176.201.19,dev_opapzcmojsup,exp_md5v3ns4bd
trx_a6lkndby2w0wpydtgq,ldg_l7i3by,transfer_out,pending,2025-11-10T12:12:55.010770Z,2025-11-10T13:19:55.010770Z,2318.81,EUR,link,['bank_transfer'],**** **** **** 4705,019,12,2032,Dakota Brooks,skyler.jordan.600@example.test,+39914412053,"159 Unter den Linden, Paris",207.204.169.174,dev_shterdswpq32,exp_md5v3ns4bd
trx_ksyh08ugb7dzqzvq2t,vnd_b5qo,transaction_out,failed,2025-05-19T04:37:54.892230Z,2025-05-19T06:28:54.892230Z,1141.39,EUR,link,card,**** **** **** 2047,328,5,2034,Sawyer Perry,sawyer.hayes.493@example.test,+351088751615,"116 Avenida da Liberdade, Madrid",176.84.184.89,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_640zsalnpf1biv1gf3,ldg_kju8ju,transfer_in,failed,2025-06-02T20:36:24.487884Z,2025-06-02T20:57:24.487884Z,2495.8,GBP,api,['bank_transfer'],**** **** **** 2918,841,11,2028,Dakota Keller,cameron.hayes.393@example.test,+351823429674,"28 Avenida da Liberdade, Rome",107.140.111.7,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_2cgp6m02a95k8axxbh,vnd_fpfp,transaction_in,refunded,2025-07-29T04:28:29.546810Z,2025-07-29T04:33:29.546810Z,2379.97,EUR,api,wallet,**** **** **** 4593,307,9,2029,Cameron Hayes,casey.blake.142@example.test,+44559355878,"17 Avenida da Liberdade, Madrid",242.126.99.87,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_iyhy05oqy6z18s6puf,ldg_l7i3by,transaction_out,refunded,2025-04-26T12:40:55.387312Z,2025-04-26T13:59:55.387312Z,1239.75,EUR,link,wallet,**** **** **** 3148,122,8,2026,Harper Blake,cameron.jordan.204@example.test,+351639287586,"194 Rue de Rivoli, Dublin",160.71.179.164,dev_5cjvbdethvmn,exp_md5v3ns4bd
trx_bfy3zlnkl4928umx9l,vnd_h6dq,transfer_in,failed,2025-06-17T14:09:04.273492Z,2025-06-17T14:32:04.273492Z,636.46,USD,api,['bank_transfer'],**** **** **** 9476,629,9,2029,Mason Keller,skyler.shaw.899@example.test,+39182042320,"82 Via Roma, Paris",83.118.45.230,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_m0uyc5zw1v04yokrtt,ldg_du46aq,transaction_out,successful,2025-09-28T22:04:03.062738Z,2025-09-28T23:57:03.062738Z,1235.7,USD,online,wallet,**** **** **** 1138,547,11,2027,Bailey Ellis,cameron.miller.992@example.test,+33761273390,"187 Baker Street, Madrid",65.117.149.201,dev_x7nka3x1ects,exp_md5v3ns4bd
